2011000090,01/01/2011 12:00:00,, 5200 CONDOR ST,"5200 Condor Street, Virginia Beach, VA 23462, USA",36.8502682,-76.1594502
2011000091,01/01/2011 10:55:00,, 5800 NEWTOWN AR,"Virginia Beach, VA, USA",36.8529263,-75.97798499999999
2011000092,01/01/2011 11:31:00,, 4400 HINSDALE ST,"4400 Hinsdale Street, Virginia Beach, VA 23462, USA",36.8537313,-76.1281331
2011000093,01/01/2011 10:26:00,, 2800 SHORE DR,"2800 Shore Drive, Virginia Beach, VA 23451, USA",36.912851,-76.06817199999999
2011000096,01/01/2011 12:00:00,, 3500 PASTURE LA,"3500 Pasture Lane, Virginia Beach, VA 23453, USA",36.793361,-76.087029
2011000097,01/01/2011 01:00:00,, 1000 OCEAN PEBBLES WY,"1000 Ocean Pebbles Way, Virginia Beach, VA 23451, USA",36.8374022,-75.99141999999999
2011000098,01/01/2011 12:10:00,, 1100 LORD DUNMORE DR,"1100 Lord Dunmore Drive, Virginia Beach, VA 23464, USA",36.8078206,-76.171458
2011000099,01/01/2011 12:35:00,, 1200 WATERFRONT DR,"1200 Waterfront Drive, Virginia Beach, VA 23451, USA",36.849948,-75.998952
2011000100,01/01/2011 12:45:00,, 5200 SINKING CREEK CT,"5200 Sinking Creek Court, Virginia Beach, VA 23464, USA",36.7876337,-76.1645777
2011000101,01/01/2011 12:55:00,, 4400 LOOKOUT RD,"4400 Lookout Road, Virginia Beach, VA 23455, USA",36.914101,-76.120783
2011000103,01/01/2011 12:32:00,, 1400 REYNARD DR,"1400 Reynard Drive, Virginia Beach, VA 23451, USA",36.8489865,-76.0079114
2011000105,01/01/2011 01:28:00,, 200 TOWN CENTER DR,"200 Town Center Drive, Virginia Beach, VA 23462, USA",36.8430317,-76.132639
2011000106,01/01/2011 01:30:00,, 200 GATEWOOD AV,"200 Gatewood Avenue, Virginia Beach, VA 23454, USA",36.836292,-76.0484201
2011000107,01/01/2011 01:43:00,, 4400 LOOKOUT RD,"4400 Lookout Road, Virginia Beach, VA 23455, USA",36.914101,-76.120783
2011000108,01/01/2011 12:50:00,, 1500 HADLEY CT,"1500 Hadley Court, Virginia Beach, VA 23456, USA",36.7945013,-76.1437201
2011000109,01/01/2011 02:00:00,, 2000 JESSICA LA,"2000 Jessica Lane, Virginia Beach, VA 23456, USA",36.7696176,-76.1145769
2011000110,01/01/2011 02:16:00,, 800 CARDINAL RD,"800 Cardinal Road, Virginia Beach, VA 23451, USA",36.856648,-75.998105
2011000111,01/01/2011 01:54:00,, 2200 WILLOW OAK CI,"2200 Willow Oak Circle, Virginia Beach, VA 23451, USA",36.9090604,-76.0659415
2011000112,01/01/2011 01:18:00,, 300 EDWIN DR,"300 Edwin Drive, Virginia Beach, VA 23462, USA",36.82865,-76.12297
2011000113,01/01/2011 02:00:00,, 2100 ATLANTIC AV,"2100 Atlantic Avenue, Virginia Beach, VA 23451, USA",36.849413,-75.975697
2011000114,01/01/2011 02:22:00,, 2100 GENERAL BOOTH BL,"2100 General Booth Boulevard, Virginia Beach, VA 23454, USA",36.7683961,-76.01292959999999
2011000115,01/01/2011 03:00:00,, 4900 KEMPS LAKE DR,"4900 Kemps Lake Drive, Virginia Beach, VA 23462, USA",36.8306893,-76.1500029
2011000116,01/01/2011 03:54:00,, 400 BALDWIN ST,"400 Baldwin Street, Virginia Beach, VA 23452, USA",36.846132,-76.07705899999999
2011000117,01/01/2011 01:30:00,, 1000 ANGLER LA,"1000 Angler Lane, Virginia Beach, VA 23451, USA",36.8353451,-75.98689
2011000118,01/01/2011 04:00:00,, 4800 MANDAN RD,"4800 Mandan Road, Virginia Beach, VA 23462, USA",36.839792,-76.140568
2011000122,01/01/2011 05:05:00,, 600 NEWTOWN RD,"600 Newtown Road, Virginia Beach, VA 23462, USA",36.8595425,-76.1752703
2011000123,01/01/2011 03:30:00,, 2100 MILAN CT,"2100 Milan Court, Virginia Beach, VA 23456, USA",36.7629182,-76.0183651
2011000125,01/01/2011 03:57:00,, 3000 MONET DR,"3000 Monet Drive, Virginia Beach, VA 23453, USA",36.7803257,-76.07330089999999
2011000126,01/01/2011 06:00:00,, 300 BIRCHWOOD PARK DR,"300 Birchwood Park Drive, Virginia Beach, VA 23452, USA",36.840072,-76.1062718
2011000127,01/01/2011 04:30:00,, 5300 LYNBROOK LD,"5300 Lynbrook Landing, Virginia Beach, VA 23462, USA",36.856164,-76.15777299999999
2011000128,01/01/2011 04:45:00,, 3900 BUCHANAN DR,"3900 Buchanan Drive, Virginia Beach, VA 23453, USA",36.791038,-76.106827
2011000129,01/01/2011 04:36:00,, 4500 GENOA DR,"4500 Genoa Circle, Virginia Beach, VA 23462, USA",36.8376893,-76.1321644
2011000131,01/01/2011 05:01:00,, 3200 SCARBOROUGH WY,"3200 Scarborough Way, Virginia Beach, VA 23453, USA",36.8017008,-76.0770112
2011000132,01/01/2011 05:40:00,, 200 NEWTOWN RD,"200 Newtown Road, Virginia Beach, VA 23462, USA",36.84446399999999,-76.18401039999999
2011000134,01/01/2011 06:00:00,, 2400 VIRGINIA BEACH BL,"2400 Virginia Beach Boulevard, Virginia Beach, VA 23454, USA",36.8420218,-76.0525373
2011000135,01/01/2011 07:30:00,, 1800 ABBOTSBURY WY,"1800 Abbotsbury Way, Virginia Beach, VA 23453, USA",36.7784628,-76.0660395
2011000136,01/01/2011 05:30:00,, 4500 WICKLOW PL,"4500 Wicklow Place, Virginia Beach, VA 23452, USA",36.8292551,-76.1354283
2011000138,01/01/2011 07:55:00,, 5400 LYNBROOK LD,"5400 Lynbrook Landing, Virginia Beach, VA 23462, USA",36.8605568,-76.16132449999999
